original_class,original_probability,new_probability,confidence_diff,class_change,new_class,explainer,strategy,sigma,time,num_features
Persian_cat,0.913235,0.77241594,0.14081907,False,Persian_cat,grad,top,1,0.18251824378967285,10
Persian_cat,0.913235,0.69048285,0.22275215,False,Persian_cat,grad,rest,1,0.2093944549560547,10
Persian_cat,0.913235,0.8098545,0.1033805,False,Persian_cat,grad,top,1,0.18592333793640137,11
Persian_cat,0.913235,0.62980944,0.28342557,False,Persian_cat,grad,rest,1,0.1835193634033203,11
Persian_cat,0.913235,0.82299834,0.090236664,False,Persian_cat,grad,top,1,0.18151617050170898,12
Persian_cat,0.913235,0.71498436,0.19825065,False,Persian_cat,grad,rest,1,0.17094016075134277,12
Persian_cat,0.913235,0.69526845,0.21796656,False,Persian_cat,grad,top,1,0.17922544479370117,13
Persian_cat,0.913235,0.6661418,0.2470932,False,Persian_cat,grad,rest,1,0.18949604034423828,13
Persian_cat,0.913235,0.4193276,0.49390742,True,keeshond,grad,top,1,0.16655492782592773,14
Persian_cat,0.913235,0.5946674,0.31856763,False,Persian_cat,grad,rest,1,0.18657231330871582,14
Persian_cat,0.913235,0.43297452,0.4802605,True,keeshond,grad,top,1,0.18352270126342773,15
Persian_cat,0.913235,0.4768112,0.4364238,False,Persian_cat,grad,rest,1,0.18051600456237793,15
Persian_cat,0.913235,0.18586639,0.7273686,True,keeshond,grad,top,1,0.1835627555847168,16
Persian_cat,0.913235,0.29130992,0.6219251,True,Angora,grad,rest,1,0.1826469898223877,16
Persian_cat,0.913235,0.1850167,0.7282183,True,keeshond,grad,top,1,0.16960358619689941,17
Persian_cat,0.913235,0.101733916,0.8115011,True,Angora,grad,rest,1,0.18450689315795898,17
Persian_cat,0.913235,0.19710888,0.71612614,True,keeshond,grad,top,1,0.18148493766784668,18
Persian_cat,0.913235,0.3922287,0.52100635,True,Angora,grad,rest,1,0.17655181884765625,18
Persian_cat,0.913235,0.21210375,0.7011312,True,keeshond,grad,top,1,0.18350601196289062,19
Persian_cat,0.913235,0.3458636,0.56737137,True,Angora,grad,rest,1,0.18131446838378906,19
Persian_cat,0.913235,0.19551009,0.7177249,True,keeshond,grad,top,1,0.17791032791137695,20
Persian_cat,0.913235,0.27944157,0.6337935,True,Angora,grad,rest,1,0.18395233154296875,20
Persian_cat,0.9752017,0.87085783,0.10434389,False,Persian_cat,grad,top,1,0.23437166213989258,1
Persian_cat,0.9752017,4.2630847e-05,0.9751591,True,poncho,grad,rest,1,0.1844644546508789,1
Persian_cat,0.9752017,0.11770248,0.85749924,True,Bouvier_des_Flandres,grad,top,1,0.17353463172912598,2
Persian_cat,0.9752017,7.174927e-05,0.97512996,True,poncho,grad,rest,1,0.19246554374694824,2
Persian_cat,0.9752017,0.27881134,0.6963904,False,Persian_cat,grad,top,1,0.1786360740661621,3
Persian_cat,0.9752017,0.000750717,0.974451,True,poncho,grad,rest,1,0.18344593048095703,3
Persian_cat,0.9752017,0.25370258,0.72149915,True,Bouvier_des_Flandres,grad,top,1,0.1744980812072754,4
Persian_cat,0.9752017,0.009029866,0.96617186,True,jigsaw_puzzle,grad,rest,1,0.19297480583190918,4
Persian_cat,0.9752017,0.4574912,0.51771057,False,Persian_cat,grad,top,1,0.1665184497833252,5
Persian_cat,0.9752017,0.005927875,0.96927387,True,jigsaw_puzzle,grad,rest,1,0.1934797763824463,5
Persian_cat,0.9752017,0.3520129,0.62318885,False,Persian_cat,grad,top,1,0.18636107444763184,6
Persian_cat,0.9752017,0.0029577822,0.97224396,True,jigsaw_puzzle,grad,rest,1,0.18058133125305176,6
Persian_cat,0.9752017,0.31172058,0.6634811,False,Persian_cat,grad,top,1,0.17763137817382812,7
Persian_cat,0.9752017,0.010421981,0.96477973,True,Gordon_setter,grad,rest,1,0.19529438018798828,7
Persian_cat,0.9752017,0.20927718,0.7659246,False,Persian_cat,grad,top,1,0.1711409091949463,8
Persian_cat,0.9752017,0.020999694,0.95420206,True,groenendael,grad,rest,1,0.18806099891662598,8
Persian_cat,0.9752017,0.4687404,0.5064613,False,Persian_cat,grad,top,1,0.18148422241210938,9
Persian_cat,0.9752017,0.016426487,0.9587752,True,Gordon_setter,grad,rest,1,0.17849326133728027,9
Persian_cat,0.9752017,0.4104775,0.5647242,False,Persian_cat,grad,top,1,0.1784374713897705,10
Persian_cat,0.9752017,0.32329378,0.6519079,False,Persian_cat,grad,rest,1,0.18931269645690918,10
Persian_cat,0.9752017,0.25128028,0.7239214,False,Persian_cat,grad,top,1,0.17442679405212402,11
Persian_cat,0.9752017,0.061762635,0.9134391,True,groenendael,grad,rest,1,0.19036459922790527,11
Persian_cat,0.9752017,0.685458,0.28974372,False,Persian_cat,grad,top,1,0.17930865287780762,12
Persian_cat,0.9752017,0.49945247,0.47574925,False,Persian_cat,grad,rest,1,0.1814577579498291,12
Persian_cat,0.9752017,0.8882012,0.08700055,False,Persian_cat,grad,top,1,0.17552924156188965,13
Persian_cat,0.9752017,0.5929955,0.3822062,False,Persian_cat,grad,rest,1,0.19243311882019043,13
Persian_cat,0.9752017,0.8420709,0.13313085,False,Persian_cat,grad,top,1,0.17653894424438477,14
Persian_cat,0.9752017,0.7467308,0.22847092,False,Persian_cat,grad,rest,1,0.18467497825622559,14
Persian_cat,0.9752017,0.743745,0.2314567,False,Persian_cat,grad,top,1,0.17555665969848633,15
Persian_cat,0.9752017,0.69963473,0.275567,False,Persian_cat,grad,rest,1,0.17980194091796875,15
Persian_cat,0.9752017,0.7921371,0.18306464,False,Persian_cat,grad,top,1,0.17276501655578613,16
Persian_cat,0.9752017,0.93298507,0.04221666,False,Persian_cat,grad,rest,1,0.19538402557373047,16
Persian_cat,0.9752017,0.40079308,0.57440865,False,Persian_cat,grad,top,1,0.17455840110778809,17
Persian_cat,0.9752017,0.91014796,0.06505376,False,Persian_cat,grad,rest,1,0.1795506477355957,17
Persian_cat,0.9752017,0.37337795,0.6018238,False,Persian_cat,grad,top,1,0.1884593963623047,18
Persian_cat,0.9752017,0.89765245,0.07754928,False,Persian_cat,grad,rest,1,0.1725614070892334,18
Persian_cat,0.9752017,0.49193272,0.483269,False,Persian_cat,grad,top,1,0.18358516693115234,19
Persian_cat,0.9752017,0.89505905,0.08014268,False,Persian_cat,grad,rest,1,0.1846914291381836,19
Persian_cat,0.9752017,0.526477,0.44872475,False,Persian_cat,grad,top,1,0.17338228225708008,20
Persian_cat,0.9752017,0.9789965,-0.0037947893,False,Persian_cat,grad,rest,1,0.18700218200683594,20
Persian_cat,0.9270221,0.91764325,0.00937885,False,Persian_cat,grad,top,1,0.2263627052307129,1
Persian_cat,0.9270221,2.4484116e-05,0.9269976,True,prayer_rug,grad,rest,1,0.17704391479492188,1
Persian_cat,0.9270221,0.826371,0.100651085,False,Persian_cat,grad,top,1,0.17062997817993164,2
Persian_cat,0.9270221,1.5093008e-05,0.927007,True,prayer_rug,grad,rest,1,0.1875011920928955,2
Persian_cat,0.9270221,0.69570315,0.23131895,False,Persian_cat,grad,top,1,0.1656951904296875,3
Persian_cat,0.9270221,1.3133656e-05,0.927009,True,prayer_rug,grad,rest,1,0.1854698657989502,3
Persian_cat,0.9270221,0.46325138,0.46377072,True,Angora,grad,top,1,0.1758744716644287,4
Persian_cat,0.9270221,1.2560532e-05,0.9270095,True,bib,grad,rest,1,0.17455840110778809,4
Persian_cat,0.9270221,0.16460146,0.76242065,True,Angora,grad,top,1,0.1741180419921875,5
Persian_cat,0.9270221,8.915244e-06,0.92701316,True,bib,grad,rest,1,0.193328857421875,5
Persian_cat,0.9270221,0.3832804,0.5437417,True,Angora,grad,top,1,0.165696382522583,6
Persian_cat,0.9270221,1.2319513e-05,0.92700976,True,bib,grad,rest,1,0.18251299858093262,6
Persian_cat,0.9270221,0.27655816,0.65046394,True,Angora,grad,top,1,0.17759084701538086,7
Persian_cat,0.9270221,1.8128527e-05,0.927004,True,bib,grad,rest,1,0.17956280708312988,7
Persian_cat,0.9270221,0.13315168,0.79387045,True,Angora,grad,top,1,0.1705000400543213,8
Persian_cat,0.9270221,8.112213e-05,0.926941,True,bib,grad,rest,1,0.19071674346923828,8
Persian_cat,0.9270221,0.5435462,0.3834759,False,Persian_cat,grad,top,1,0.16414904594421387,9
Persian_cat,0.9270221,0.00019654237,0.9268256,True,bib,grad,rest,1,0.179520845413208,9
Persian_cat,0.9270221,0.7113396,0.2156825,False,Persian_cat,grad,top,1,0.17853283882141113,10
Persian_cat,0.9270221,0.00024555912,0.9267765,True,wallet,grad,rest,1,0.17257952690124512,10
Persian_cat,0.9270221,0.34108132,0.5859408,False,Persian_cat,grad,top,1,0.17553162574768066,11
Persian_cat,0.9270221,0.001028533,0.92599356,True,wallet,grad,rest,1,0.18254995346069336,11
